entity_type,entity_id,entity_slug,full_slug
artist,1349,dyana-cods-wadaglizke,dyana-cods-wadaglizke
artist,135,echelon-beatz,echelon-beatz
artist,1350,dyana-cods-toxic-lyrikali,dyana-cods-toxic-lyrikali
artist,1351,khaligraph-jones-dyana-cods-abbas-kubaff-jakk-quill-ruyonga-fresh-like-uhh-mex-cortez,khaligraph-jones-dyana-cods-abbas-kubaff-jakk-quill-ruyonga-fresh-like-uhh-mex-cortez
artist,1352,dyana-cods-domani-munga,dyana-cods-domani-munga
artist,1353,dyana-cods-sewersydaa,dyana-cods-sewersydaa
artist,1354,dyana-cods-ajay-buruklynboyz,dyana-cods-ajay-buruklynboyz
artist,1355,tipsy-gee-dyana-cods,tipsy-gee-dyana-cods
artist,1356,toxic-lyrikali-countree-hype,toxic-lyrikali-countree-hype
artist,1357,toxic-lyrikali-mr-ree,toxic-lyrikali-mr-ree
artist,1358,thirtyfourbrick-mauru-gwash-toxic-lyrikali,thirtyfourbrick-mauru-gwash-toxic-lyrikali
artist,1359,elsy-wameyo-ywaya-tajiri,elsy-wameyo-ywaya-tajiri
artist,136,edgar-sandoval-jr,edgar-sandoval-jr
artist,1360,motez-elsy-wameyo,motez-elsy-wameyo
artist,1361,elsy-wameyo-mr-right,elsy-wameyo-mr-right
artist,1362,elsy-wameyo-khaligraph-jones,elsy-wameyo-khaligraph-jones
artist,1363,eric-wainaina-crystal-asige-juliani-freshley-mwamburi-gargar-television-mercy-masika-lelele-africa-nikita-kering,eric-wainaina-crystal-asige-juliani-freshley-mwamburi-gargar-television-mercy-masika-lelele-africa-nikita-kering
artist,1364,eric-wainaina-tlvsn-wanavokali,eric-wainaina-tlvsn-wanavokali
artist,1365,eric-wainaina-oliver-mtukudzi,eric-wainaina-oliver-mtukudzi
artist,1366,kethan-charisma,kethan-charisma
artist,1367,kinoti-kethan,kinoti-kethan
artist,1368,kethan-bridget-blue,kethan-bridget-blue
artist,1369,kethan-bensoul,kethan-bensoul
artist,137,ego-slimflow,ego-slimflow
artist,1370,kethan-watendawili,kethan-watendawili
artist,1371,swat-matire-fathermoh-shekina-karen,swat-matire-fathermoh-shekina-karen
artist,1372,swat-matire-shekina-karen,swat-matire-shekina-karen
artist,1373,swat-matire-wakali-wao,swat-matire-wakali-wao
artist,1374,swat-matire-iano-ranking,swat-matire-iano-ranking
artist,1375,fathermoh-swat-matire-harry-craze,fathermoh-swat-matire-harry-craze
artist,1376,africa-unit-swat-matire-ethic-entertainment,africa-unit-swat-matire-ethic-entertainment
artist,1377,swat-matire-band-beca,swat-matire-band-beca
artist,1378,kagwe-mungai-polaris-pauline,kagwe-mungai-polaris-pauline
artist,1379,kagwe-mungai-fena-gitu-mayonde-muthoni-drummer-queen,kagwe-mungai-fena-gitu-mayonde-muthoni-drummer-queen
artist,138,ekbeats,ekbeats
artist,1380,kagwe-mungai-benzema,kagwe-mungai-benzema
artist,1381,kagwe-mungai-naiboi,kagwe-mungai-naiboi
artist,1382,kagwe-mungai-niniola,kagwe-mungai-niniola
artist,1383,muthaka-chemutai-sage,muthaka-chemutai-sage
artist,1384,muthaka-brandy-maina-mbithi,muthaka-brandy-maina-mbithi
artist,1385,muthaka-lavosti,muthaka-lavosti
artist,1386,bensoul-muthaka,bensoul-muthaka
artist,1387,matata-liam-bailey,matata-liam-bailey
artist,1388,matata-sauti-sol,matata-sauti-sol
artist,1389,matata-nviiri-the-storyteller-bensoul,matata-nviiri-the-storyteller-bensoul
artist,139,eko-dydda,eko-dydda
artist,1390,mutoriah-ayrosh-10tonnes,mutoriah-ayrosh-10tonnes
artist,1391,ayrosh-xtatic,ayrosh-xtatic
artist,1392,ayrosh-okello-max-hornsphere,ayrosh-okello-max-hornsphere
artist,1393,suraj-team-distant-ayrosh,suraj-team-distant-ayrosh
artist,1394,ayrosh-muringi,ayrosh-muringi
artist,1395,uncojingjong-keiysha-bibo,uncojingjong-keiysha-bibo
artist,1396,uncojingjong-ndovu-kuu-exray-taniua,uncojingjong-ndovu-kuu-exray-taniua
artist,1397,ochungulo-family-exray-taniua-gwaash,ochungulo-family-exray-taniua-gwaash
artist,1398,ochungulo-family-kansoul,ochungulo-family-kansoul
artist,1399,ochungulo-family-ethic-jh972,ochungulo-family-ethic-jh972
artist,140,elani,elani
artist,1400,octopizzo-vicmass-luodollar,octopizzo-vicmass-luodollar
artist,1401,octopizzo-buruklyn-boyz,octopizzo-buruklyn-boyz
artist,1402,chemutai-sage-octopizzo-sage,chemutai-sage-octopizzo-sage
artist,1403,octopizzo-sailors,octopizzo-sailors
artist,1404,sabi-wu-chiefgeng,sabi-wu-chiefgeng
artist,1405,sabi-wu-lilmaina,sabi-wu-lilmaina
artist,1406,sabi-wu-mrema,sabi-wu-mrema
artist,1407,sabi-wu-djprodluigi-thirtyfourbrick-mauru-gwash,sabi-wu-djprodluigi-thirtyfourbrick-mauru-gwash
artist,1408,sabi-wu-kahuh-korb,sabi-wu-kahuh-korb
artist,1409,sabi-wu-korb-ouma-wa-mafegi,sabi-wu-korb-ouma-wa-mafegi
artist,141,eli-fola,eli-fola
artist,1410,mbuzi-gang-drip-eye-harry-craze,mbuzi-gang-drip-eye-harry-craze
artist,1411,mbuzi-gang-fik-fameica,mbuzi-gang-fik-fameica
artist,1412,mbuzi-gang-mejja,mbuzi-gang-mejja
artist,1413,mbuzi-gang-gabu-naiboi-kristoff-john-blaq-frasha-wyre-felista-di-superstar,mbuzi-gang-gabu-naiboi-kristoff-john-blaq-frasha-wyre-felista-di-superstar
artist,1414,mbuzi-gang-mejja-marty-a,mbuzi-gang-mejja-marty-a
artist,1415,mbuzi-gang-jovial,mbuzi-gang-jovial
artist,1416,mbuzi-gang-lamaz-span-kob,mbuzi-gang-lamaz-span-kob
artist,1417,mbuzi-gang-swat-matire-exray-taniua-ssaru-dullah,mbuzi-gang-swat-matire-exray-taniua-ssaru-dullah
artist,1418,brandy-maina-zaituni-wambui,brandy-maina-zaituni-wambui
artist,1419,brandy-maina-shee,brandy-maina-shee
artist,142,elisha-elai,elisha-elai
artist,1420,brandy-maina-okello-max,brandy-maina-okello-max
artist,1421,brandy-maina-x-o,brandy-maina-x-o
artist,1422,ochiko-okello-max-brandy-maina,ochiko-okello-max-brandy-maina
artist,1423,ethic-khaligraph-jones,ethic-khaligraph-jones
artist,1424,ethic-the-kansoul,ethic-the-kansoul
artist,1425,rudra-kartel-mbogi-genje-jeshi-jinga-nastie-nastie-cosmo-unruly-dog-van-don-ethic,rudra-kartel-mbogi-genje-jeshi-jinga-nastie-nastie-cosmo-unruly-dog-van-don-ethic
artist,1426,ssaru-fathermoh-motif-de-don,ssaru-fathermoh-motif-de-don
artist,1427,fathermoh-ssaru,fathermoh-ssaru
artist,1428,marioo-fathermoh-sean-mmg-ssaru-motif,marioo-fathermoh-sean-mmg-ssaru-motif
artist,1429,iyanii-fathermoh-sarabi,iyanii-fathermoh-sarabi
artist,143,ella-mai,ella-mai
artist,1430,dufla-fathermoh,dufla-fathermoh
artist,1431,garvin-mungai-israel-onyach,garvin-mungai-israel-onyach
artist,1432,ochiko-israel-onyach,ochiko-israel-onyach
artist,1433,musicaljillo-noel-grass-israel-onyach,musicaljillo-noel-grass-israel-onyach
artist,1434,shad-mziki-israel-onyach,shad-mziki-israel-onyach
artist,1435,israel-onyach-kinoti,israel-onyach-kinoti
artist,1436,iyanii-bien,iyanii-bien
artist,1437,dufla-iyanii,dufla-iyanii
artist,1438,mbogi-genje-kushman,mbogi-genje-kushman
artist,1439,fidel-rayd-kushman,fidel-rayd-kushman
artist,144,elsaphan-njora,elsaphan-njora
artist,1440,kushman-mc-rayan-the-dj,kushman-mc-rayan-the-dj
artist,1441,kushman-ochungulo-family-spider-clan-manzi-wa-kibera,kushman-ochungulo-family-spider-clan-manzi-wa-kibera
artist,1442,vinie-chwani-kushman-scar-mkadinali-wakadinali,vinie-chwani-kushman-scar-mkadinali-wakadinali
artist,1443,kushman-ssaru-benzema,kushman-ssaru-benzema
artist,1444,kushman-tipsy-gody-tenor,kushman-tipsy-gody-tenor
artist,1445,4mr-frank-white-ndovu-kuu,4mr-frank-white-ndovu-kuu
artist,1446,ndovu-kuu-vijana-barubaru,ndovu-kuu-vijana-barubaru
artist,1447,ndovu-kuu-bien,ndovu-kuu-bien
artist,1448,ndovu-kuu-lilmaina,ndovu-kuu-lilmaina
artist,1449,ndovu-kuu-khaligraph-jones-boutross-munene,ndovu-kuu-khaligraph-jones-boutross-munene
artist,145,elsy-wameyo,elsy-wameyo
artist,1450,rispek-ngoma-ndovu-kuu-spoiler,rispek-ngoma-ndovu-kuu-spoiler
artist,1451,ally-fresh-polaris-pauline,ally-fresh-polaris-pauline
artist,1452,moeazy-polaris-pauline-drop-boy,moeazy-polaris-pauline-drop-boy
artist,1453,rekles-ssaru-willis-raburu-breederlw-mejja,rekles-ssaru-willis-raburu-breederlw-mejja
artist,1454,breeder-lw-rekles-abbas-kubaff,breeder-lw-rekles-abbas-kubaff
artist,1455,rekles-mejja,rekles-mejja
artist,1456,vinc-on-the-beat-fathermoh-shekinah-karen,vinc-on-the-beat-fathermoh-shekinah-karen
artist,1457,topic-sofiya-nzau,topic-sofiya-nzau
artist,1458,sofiya-nzau-madism-robert-miles,sofiya-nzau-madism-robert-miles
artist,1459,zerb-sofiya-nzau-izzy-bizu,zerb-sofiya-nzau-izzy-bizu
artist,146,eminonso,eminonso
artist,1460,zerb-sofiya-nzau,zerb-sofiya-nzau
artist,1461,zerb-friends-sofiya-nzau,zerb-friends-sofiya-nzau
artist,1462,zerb-timmy-trumpet-sofiya-nzau,zerb-timmy-trumpet-sofiya-nzau
artist,1463,zerb-sofiya-nzau-tiu00ebsto,zerb-sofiya-nzau-tiu00ebsto
artist,1464,avaion-sofiya-nzau,avaion-sofiya-nzau
artist,1465,plsty-sofiya-nzau-antdot,plsty-sofiya-nzau-antdot
artist,1466,breeder-lw-ssaru,breeder-lw-ssaru
artist,1467,ssaru-trio-mio,ssaru-trio-mio
artist,1468,vic-west-fathermoh-ssaru,vic-west-fathermoh-ssaru
artist,1469,tipsy-gee-spoiler-soundkraft,tipsy-gee-spoiler-soundkraft
artist,147,emkay64,emkay64
artist,1470,tugen-finest-souls-tipsy-gee-zzero-sufuri-kiazala-generation,tugen-finest-souls-tipsy-gee-zzero-sufuri-kiazala-generation
artist,1471,tipsy-gee-parroty,tipsy-gee-parroty
artist,1472,tipsy-gee-watendawili-fathermoh,tipsy-gee-watendawili-fathermoh
artist,1473,spoiler-tipsy-gee,spoiler-tipsy-gee
artist,1474,tipsy-gee-malosh,tipsy-gee-malosh
artist,1475,breeder-lw-tipsy-gee-watendawili,breeder-lw-tipsy-gee-watendawili
artist,1476,trio-mio-scar-mkadinali,trio-mio-scar-mkadinali
artist,1477,trio-mio-mejja-exray-nellythegoon,trio-mio-mejja-exray-nellythegoon
artist,1478,trio-mio-savara,trio-mio-savara
artist,1479,trio-mio-breeder-lw,trio-mio-breeder-lw
artist,148,emmy-kosgei,emmy-kosgei
artist,1480,trio-mio-bensoul,trio-mio-bensoul
artist,1481,trio-mio-sean-mmg-ybw-smith,trio-mio-sean-mmg-ybw-smith
artist,1482,kappy-kushman-gody-tennor-trio-mio,kappy-kushman-gody-tennor-trio-mio
artist,1483,ukweli-kasha,ukweli-kasha
artist,1484,manana-lisa-oduor-noah-ukweli,manana-lisa-oduor-noah-ukweli
artist,1485,ochiko-ywaya-tajiri,ochiko-ywaya-tajiri
artist,1486,ywaya-tajiri-wambui-reiah,ywaya-tajiri-wambui-reiah
artist,1487,nameless-ywaya-tajiri,nameless-ywaya-tajiri
artist,1488,zzero-sufuri-femi-one,zzero-sufuri-femi-one
artist,1489,zzero-sufuri-breeder-lw-tipsy-gee-kushman-pedi-wa-magenge,zzero-sufuri-breeder-lw-tipsy-gee-kushman-pedi-wa-magenge
artist,149,eran-hersh,eran-hersh
artist,1490,zzero-sufuri-iyanii,zzero-sufuri-iyanii
artist,1491,zzero-sufuri-kadu,zzero-sufuri-kadu
artist,1492,lilmaina-ybw-smith,lilmaina-ybw-smith
artist,1493,lilmaina-danski,lilmaina-danski
artist,1494,lilmaina-nikita-kering,lilmaina-nikita-kering
artist,1495,lilmaina-mtap3li,lilmaina-mtap3li
artist,1496,soundkraft-lilmaina-mr-berry,soundkraft-lilmaina-mr-berry
artist,1497,lilmaina-sosatheprodigyy,lilmaina-sosatheprodigyy
artist,1498,lilmaina-sean-mmg-ybw-smith-danski,lilmaina-sean-mmg-ybw-smith-danski
artist,1499,itsyaba-coster-ojwang,itsyaba-coster-ojwang
artist,150,eric-wainaina,eric-wainaina
artist,1500,itsyaba,itsyaba
artist,1501,itsyaba-brian-sigu,itsyaba-brian-sigu
artist,1502,itsyaba-bien,itsyaba-bien
artist,1503,itsyaba-h_art-the-band,itsyaba-h_art-the-band
artist,1504,itsyaba-jefflawgan,itsyaba-jefflawgan
artist,1505,nviiri-the-storyteller-sanaipei-tande,nviiri-the-storyteller-sanaipei-tande
artist,1506,nviiri-the-storyteller-ray-gee,nviiri-the-storyteller-ray-gee
artist,1507,nviiri-the-storyteller-bien-bensoul,nviiri-the-storyteller-bien-bensoul
artist,1508,nviiri-the-storyteller-bien,nviiri-the-storyteller-bien
artist,1509,masterpiece-king-scar-mkadinali,masterpiece-king-scar-mkadinali
artist,151,eshconinco,eshconinco
artist,1510,masterpiece-king-lil-maina-ares-66-jaydonga,masterpiece-king-lil-maina-ares-66-jaydonga
artist,1511,masterpiece-king-domani-mkadinali,masterpiece-king-domani-mkadinali
artist,1512,masterpiece-king-kgg-sewersyda-mkadinali,masterpiece-king-kgg-sewersyda-mkadinali
artist,1513,masterpiece-king-wakadinali,masterpiece-king-wakadinali
artist,1514,masterpiece-king-kgg-scar-mkadinali,masterpiece-king-kgg-scar-mkadinali
artist,1515,masterpiece-king-abass-kubaff-scar-mkadinali,masterpiece-king-abass-kubaff-scar-mkadinali
artist,1516,amani,amani
artist,1517,pam,pam
artist,1518,abbas-kubaff,abbas-kubaff
artist,1519,lamaz-span-k-o-b,lamaz-span-k-o-b
artist,152,ethic,ethic
artist,1520,aaron-rimbui,aaron-rimbui
artist,1521,sirbwoy,sirbwoy
artist,1522,andrew-kibe,andrew-kibe
artist,1523,ares-66,ares-66
artist,1524,kotrell,kotrell
artist,1525,prince-indah,prince-indah
artist,1526,rayvanny,rayvanny
artist,1527,jovial,jovial
artist,1528,jinku,jinku
artist,1529,m%c2%b3,m%c2%b3
artist,1530,tetu-shani,tetu-shani
artist,1531,junior-nyongo,junior-nyongo
artist,1532,kato-change,kato-change
artist,1533,ea-wave,ea-wave
artist,1534,camp-mulla,camp-mulla
artist,1535,childish-gambino,childish-gambino
artist,1536,dai,dai
artist,1537,tezzla,tezzla
artist,1538,onedown,onedown
artist,1539,zippie-nyumu,zippie-nyumu
artist,154,euggy,euggy
artist,1540,dj-mura-k-e,dj-mura-k-e
artist,1541,the-safari-oontz-collective,the-safari-oontz-collective
artist,1542,djaypaps,djaypaps
artist,1543,braines,braines
artist,1544,kamushez,kamushez
artist,1545,cucu-wakomu,cucu-wakomu
artist,1546,udulele,udulele
artist,1547,darassa,darassa
artist,1548,anariko,anariko
artist,1549,patrick-serro,patrick-serro
artist,155,ewoton,ewoton
artist,1550,foozak,foozak
artist,1551,dj-tomer,dj-tomer
artist,1552,ricardo-gi,ricardo-gi
artist,1553,kumkani,kumkani
artist,1554,atmos-blaq,atmos-blaq
artist,1555,breyth,breyth
artist,1556,native-p,native-p
artist,1557,lilocox,lilocox
artist,1558,dino-and-terry,dino-and-terry
artist,1559,gumz,gumz
artist,156,exceed042,exceed042
artist,1560,kgzoo,kgzoo
artist,1561,gil-bokobza,gil-bokobza
artist,1562,ally-fresh,ally-fresh
artist,1563,hihi,hihi
artist,1564,akeine,akeine
artist,1565,jay-james,jay-james
artist,1566,turunesh,turunesh
artist,1567,brizy-annechild,brizy-annechild
artist,1568,lady-jaydee,lady-jaydee
artist,1569,zuchu,zuchu
artist,157,exray-taniua,exray-taniua
artist,1570,hske,hske
artist,1571,muthoni-drummer-queen,muthoni-drummer-queen
artist,1572,blinky,blinky
artist,1573,fena,fena
artist,1574,kagwe,kagwe
artist,1575,mdq,mdq
artist,1576,elijah-kitaka,elijah-kitaka
artist,1577,kristoff,kristoff
artist,1578,rich-mavoko,rich-mavoko
artist,1579,lexsil,lexsil
artist,158,faceless,faceless
artist,1580,sanaipei,sanaipei
artist,1581,meddy,meddy
artist,1582,ruby,ruby
artist,1583,jux,jux
artist,1584,putumayo,putumayo
artist,1585,patoranking,patoranking
artist,1586,amlyoto,amlyoto
artist,1587,nge-the-producer,nge-the-producer
artist,1588,mauimoon,mauimoon
artist,1589,la-soulchyld,la-soulchyld
artist,159,fancy-fingers,fancy-fingers
artist,1590,tangaza,tangaza
artist,1591,ugyn,ugyn
artist,1592,nigga-shawn,nigga-shawn
artist,1593,deyvion,deyvion
artist,1594,danski,danski
artist,1595,sosatheprodigyy,sosatheprodigyy
artist,1596,da-capo,da-capo
artist,1597,theonlyrosa,theonlyrosa
artist,1598,nina-ogot,nina-ogot
artist,1599,goldlink,goldlink
artist,16,alikiba,alikiba
artist,160,fathermoh,fathermoh
artist,1600,fuse-odg,fuse-odg
artist,1601,ossie,ossie
artist,1602,nature,nature
artist,1603,sarah-mitaru,sarah-mitaru
artist,1604,wambura-mitaru,wambura-mitaru
artist,1605,becky,becky
artist,1606,faygos-paradise,faygos-paradise
artist,1607,aliye,aliye
artist,1608,noi,noi
artist,1609,bryan-swazi,bryan-swazi
artist,161,fave,fave
artist,1610,domani-mkadinali,domani-mkadinali
artist,1611,ritzy,ritzy
artist,1612,gramps-morgan,gramps-morgan
artist,1613,peetah-morgan,peetah-morgan
artist,1614,j-b-maina,j-b-maina
artist,1615,alaine,alaine
artist,1616,luciano,luciano
artist,1617,cecile,cecile
artist,1618,abass,abass
artist,1619,juicee-mann,juicee-mann
artist,162,feddy-njuki,feddy-njuki
artist,1620,1da-banton,1da-banton
artist,1621,konshens,konshens
artist,1622,blaiz-fayah,blaiz-fayah
artist,1623,mafio-house,mafio-house
artist,1624,double-trouble,double-trouble
artist,1625,young-nc,young-nc
artist,1626,sewer-sydaa,sewer-sydaa
artist,1627,mc-l-c,mc-l-c
artist,1628,big-pin,big-pin
artist,1629,k-rupt,k-rupt
artist,163,femi-one,femi-one
artist,1630,talia-oyando,talia-oyando
artist,1631,mr-lenny,mr-lenny
artist,1632,brenda,brenda
artist,1633,professor-jay,professor-jay
artist,1634,trevor-warren,trevor-warren
artist,1635,jayhilz,jayhilz
artist,1636,roba-kalamashaka,roba-kalamashaka
artist,1637,mzagatas-mzagla,mzagatas-mzagla
artist,1638,pilato-macheda,pilato-macheda
artist,1639,hardstone,hardstone
artist,164,fena-gitu,fena-gitu
artist,1640,one-ii-moja,one-ii-moja
artist,1641,na-nnoma,na-nnoma
artist,1642,blak-imani,blak-imani
artist,1643,pitson,pitson
artist,1644,mackinlay,mackinlay
artist,1645,angie-gachui,angie-gachui
artist,1646,aare,aare
artist,1647,twan,twan
artist,1648,bien-sautisol,bien-sautisol
artist,1649,miss-p,miss-p
artist,165,fidel-rayd,fidel-rayd
artist,1650,nandy,nandy
artist,1651,rojay,rojay
artist,1652,mombru,mombru
artist,1653,brytiago,brytiago
artist,1654,victor-mendivil,victor-mendivil
artist,1655,bad-bunny,bad-bunny
artist,1656,bizarrap,bizarrap
artist,1657,rels-b,rels-b
artist,1658,yannc,yannc
artist,1659,darkiel,darkiel
artist,166,flier,flier
artist,1660,brray,brray
artist,1661,myke-towers,myke-towers
artist,1662,daddy-andre,daddy-andre
artist,1663,dufla-diligon,dufla-diligon
artist,1664,ambassada,ambassada
artist,1665,pallaso,pallaso
artist,1666,mbogi-genje,mbogi-genje
artist,1667,dj-lyta,dj-lyta
artist,1668,iano-ranking,iano-ranking
artist,1669,frya,frya
artist,167,focalistic,focalistic
artist,1670,johnny-johnny,johnny-johnny
artist,1671,dwin,dwin
artist,1672,the-stoic,the-stoic
artist,1673,rhaffy,rhaffy
artist,1674,nviiri,nviiri
artist,1675,domani-munga,domani-munga
artist,1676,bigpin,bigpin
artist,1677,dranj,dranj
artist,1678,palmer-1,palmer-1
artist,1679,just-ken,just-ken
artist,168,fredo,fredo
artist,1680,gogo-ashley,gogo-ashley
artist,1681,ashley-music,ashley-music
artist,1682,scar,scar
artist,1683,sir-bwoy,sir-bwoy
artist,1684,mc-gijo,mc-gijo
artist,1685,ouma-wa-mafegi,ouma-wa-mafegi
artist,1686,august-iv,august-iv
artist,1687,skoko,skoko
artist,1688,bussa-j,bussa-j
artist,1689,pilipili,pilipili
artist,169,fredrick-mulla,fredrick-mulla
artist,1690,mahatma,mahatma
artist,1691,nonini,nonini
artist,1692,swat,swat
artist,1693,moroko-kalahari,moroko-kalahari
artist,1694,abbas-doobeez,abbas-doobeez
artist,1695,kswiss,kswiss
artist,1696,gdash,gdash
artist,1697,djungle,djungle
artist,1698,inkalamu,inkalamu
artist,1699,dizasta-vina,dizasta-vina
artist,17,alkimizta,alkimizta
artist,170,from-the-hood-music,from-the-hood-music
artist,1700,simba-zee,simba-zee
artist,1701,black-mtengwa,black-mtengwa
artist,1702,tricks,tricks
artist,1703,tylo-mi,tylo-mi
artist,1704,chibo-dee,chibo-dee
artist,1705,survivor,survivor
artist,1706,musa-kiama,musa-kiama
artist,1707,young-njita,young-njita
artist,1708,ohms-law-montana,ohms-law-montana
artist,1709,reagan-dandy,reagan-dandy
artist,171,ftears,ftears
artist,1710,kama-k-shaka,kama-k-shaka
artist,1711,songa,songa
artist,1712,nikki-mbishi,nikki-mbishi
artist,1713,double-gang,double-gang
artist,1714,kalibwani,kalibwani
artist,1715,aylu00d8,aylu00d8
artist,1716,sentu00e9,sentu00e9
artist,1717,xavier-omu00e4r,xavier-omu00e4r
artist,1718,afrobeats-central,afrobeats-central
artist,1719,oladapo,oladapo
artist,172,g-herbo,g-herbo
artist,1720,rekless,rekless
artist,1721,omollo,omollo
artist,1722,jakk-quill,jakk-quill
artist,1723,ruyonga,ruyonga
artist,1724,fresh-like-uhh,fresh-like-uhh
artist,1725,mex-cortez,mex-cortez
artist,1726,mr-ree,mr-ree
artist,1727,thirtyfourbrick,thirtyfourbrick
artist,1728,motez,motez
artist,1729,freshley-mwamburi,freshley-mwamburi
artist,173,garvin-muigai,garvin-muigai
artist,1730,gargar,gargar
artist,1731,television,television
artist,1732,mercy-masika,mercy-masika
artist,1733,lelele-africa,lelele-africa
artist,1734,tlvsn,tlvsn
artist,1735,oliver-mtukudzi,oliver-mtukudzi
artist,1736,wakali-wao,wakali-wao
artist,1737,africa-unit,africa-unit
artist,1738,band-beca,band-beca
artist,1739,niniola,niniola
artist,1740,lavosti,lavosti
artist,1741,liam-bailey,liam-bailey
artist,1742,10tonnes,10tonnes
artist,1743,xtatic,xtatic
artist,1744,team-distant,team-distant
artist,1745,keiysha,keiysha
artist,1746,bibo,bibo
artist,1747,kansoul,kansoul
artist,1748,vicmass-luodollar,vicmass-luodollar
artist,1749,sage,sage
artist,175,genes1s,genes1s
artist,1750,sailors,sailors
artist,1751,chiefgeng,chiefgeng
artist,1752,mrema,mrema
artist,1753,djprodluigi,djprodluigi
artist,1754,korb,korb
artist,1755,drip-eye,drip-eye
artist,1756,fik-fameica,fik-fameica
artist,1757,gabu,gabu
artist,1758,john-blaq,john-blaq
artist,1759,frasha,frasha
artist,176,glauko,glauko
artist,1760,felista-di-superstar,felista-di-superstar
artist,1761,marty-a,marty-a
artist,1762,lamaz-span-kob,lamaz-span-kob
artist,1763,dullah,dullah
artist,1764,shee,shee
artist,1765,the-kansoul,the-kansoul
artist,1766,rudra-kartel,rudra-kartel
